individualCount,year,decimalLatitude,decimalLongitude,vernacularName
4,1995,-34.13013,140.21999,Western Grey Kangaroo
4,1995,-33.63012,140.96999,Western Grey Kangaroo
4,1995,-32.13012,137.44001,Western Grey Kangaroo
4,1995,-32.38012,137.15001,Western Grey Kangaroo
4,1995,-31.88011,134.94,Western Grey Kangaroo
4,1995,-32.63012,135.62,Western Grey Kangaroo
4,1995,-32.63012,140.17999,Western Grey Kangaroo
4,1995,-33.88012,139.72999,Western Grey Kangaroo
4,1995,-33.75012,139.92999,Western Grey Kangaroo
4,1995,-33.75012,139.52999,Western Grey Kangaroo
4,1995,-31.88012,135.04999,Western Grey Kangaroo
4,1995,-32.88012,140.18999,Western Grey Kangaroo
4,1995,-32.13012,138.95998,Western Grey Kangaroo
4,1995,-32.63011,140.96999,Western Grey Kangaroo
4,1995,-33.701595,143.03094,Western Grey Kangaroo
4,1995,-33.432816,141.336945,Western Grey Kangaroo
4,1995,-32.851378,146.898615,Western Grey Kangaroo
4,1994,-35.3773,141.92119,Western Grey Kangaroo
4,1994,-35.42238,141.9217,Western Grey Kangaroo
4,1994,-32.13011,138.18998,Western Grey Kangaroo
4,1994,-31.38011,137.12,Western Grey Kangaroo
4,1994,-33.13012,139.99999,Western Grey Kangaroo
4,1994,-33.88013,140.02999,Western Grey Kangaroo
4,1994,-33.13012,140.10999,Western Grey Kangaroo
4,1994,-32.13012,136.29001,Western Grey Kangaroo
4,1994,-32.38012,137.21,Western Grey Kangaroo
4,1994,-32.13011,135.79,Western Grey Kangaroo
4,1994,-31.88011,136.5,Western Grey Kangaroo
4,1994,-32.38012,135.35,Western Grey Kangaroo
4,1994,-32.88012,136.36,Western Grey Kangaroo
4,1994,-32.13012,139.09999,Western Grey Kangaroo
4,1994,-32.88012,137.33,Western Grey Kangaroo
4,1994,-31.13011,139.51999,Western Grey Kangaroo
4,1994,-31.88012,134.76999,Western Grey Kangaroo
4,1994,-31.88012,136.55,Western Grey Kangaroo
4,1994,-32.38011,136.63,Western Grey Kangaroo
4,1994,-32.88012,140.84999,Western Grey Kangaroo
4,1994,-31.88011,137.14,Western Grey Kangaroo
4,1994,-32.13012,137.00001,Western Grey Kangaroo
4,1994,-32.88012,136.7,Western Grey Kangaroo
4,1994,-31.38011,136.19,Western Grey Kangaroo
4,1994,-31.38012,134.86999,Western Grey Kangaroo
4,1994,-32.38012,137.15001,Western Grey Kangaroo
4,1994,-32.38012,139.40998,Western Grey Kangaroo
4,1994,-33.13012,140.68999,Western Grey Kangaroo
4,1994,-33.63012,140.08999,Western Grey Kangaroo
4,1994,-34.220131,142.667735,Western Grey Kangaroo
4,1994,-34.194561,142.935262,Western Grey Kangaroo
4,1994,-34.282737,142.889487,Western Grey Kangaroo
4,1994,-33.892983,142.184449,Western Grey Kangaroo
4,1993,-32.88012,140.42999,Western Grey Kangaroo
4,1993,-33.38012,139.49999,Western Grey Kangaroo
4,1993,-33.13012,139.87998,Western Grey Kangaroo
4,1993,-31.38012,135.13,Western Grey Kangaroo
4,1993,-32.13012,138.95998,Western Grey Kangaroo
4,1993,-33.13012,140.68999,Western Grey Kangaroo
4,1993,-33.63013,140.55999,Western Grey Kangaroo
4,1993,-31.88011,138.46998,Western Grey Kangaroo
4,1993,-32.88012,139.04998,Western Grey Kangaroo
4,1993,-32.88012,136.7,Western Grey Kangaroo
4,1993,-31.88012,135.89,Western Grey Kangaroo
4,1993,-32.13011,138.87999,Western Grey Kangaroo
4,1993,-31.88011,136.45,Western Grey Kangaroo
4,1993,-32.63012,136.07999,Western Grey Kangaroo
4,1993,-32.88012,136.47,Western Grey Kangaroo
4,1993,-31.88012,135.95,Western Grey Kangaroo
4,1993,-32.63012,136.6,Western Grey Kangaroo
4,1993,-32.13011,137.71,Western Grey Kangaroo
4,1993,-32.63011,139.18998,Western Grey Kangaroo
4,1993,-31.88011,135.5,Western Grey Kangaroo
4,1993,-32.38011,137.38001,Western Grey Kangaroo
4,1993,-32.13011,137.55001,Western Grey Kangaroo
4,1993,-31.38011,135.19,Western Grey Kangaroo
4,1993,-31.88012,135.04999,Western Grey Kangaroo
4,1993,-32.63012,139.86999,Western Grey Kangaroo
4,1993,-31.63011,138.20998,Western Grey Kangaroo
4,1993,-32.63012,136.14,Western Grey Kangaroo
4,1993,-32.13012,137.28001,Western Grey Kangaroo
4,1993,-31.88012,136.86,Western Grey Kangaroo
4,1993,-32.63011,137.52001,Western Grey Kangaroo
4,1993,-32.63012,136.19,Western Grey Kangaroo
4,1993,-32.63012,135.96,Western Grey Kangaroo
4,1993,-32.63012,136.48,Western Grey Kangaroo
4,1993,-33.38012,140.67999,Western Grey Kangaroo
4,1993,-33.38012,139.43999,Western Grey Kangaroo
4,1993,-32.63011,137.46001,Western Grey Kangaroo
4,1993,-33.437959,141.792032,Western Grey Kangaroo
4,1993,-32.782369,145.783879,Western Grey Kangaroo
4,1992,-32.38012,135.71,Western Grey Kangaroo
4,1992,-32.63012,139.29999,Western Grey Kangaroo
4,1992,-33.63012,140.62,Western Grey Kangaroo
4,1992,-31.88012,137.49001,Western Grey Kangaroo
4,1992,-33.63012,139.19999,Western Grey Kangaroo
4,1992,-31.88012,138.07998,Western Grey Kangaroo
4,1992,-32.13012,139.02999,Western Grey Kangaroo
4,1992,-31.63011,138.85998,Western Grey Kangaroo
4,1992,-32.63011,139.18998,Western Grey Kangaroo
4,1992,-32.63012,139.52999,Western Grey Kangaroo
4,1992,-31.88012,140.00999,Western Grey Kangaroo
4,1992,-32.38012,135.65,Western Grey Kangaroo
4,1992,-31.38011,135.19,Western Grey Kangaroo
4,1992,-32.38012,140.66999,Western Grey Kangaroo
4,1992,-33.38012,139.26998,Western Grey Kangaroo
4,1992,-31.38011,139.76999,Western Grey Kangaroo
4,1992,-33.13012,139.47999,Western Grey Kangaroo
4,1992,-33.13012,139.99999,Western Grey Kangaroo
4,1992,-32.63012,135.93,Western Grey Kangaroo
4,1992,-33.88012,140.34999,Western Grey Kangaroo
4,1992,-33.88012,140.74999,Western Grey Kangaroo
4,1992,-32.13012,137.35001,Western Grey Kangaroo
4,1992,-32.38011,140.37,Western Grey Kangaroo
4,1992,-32.38012,138.85998,Western Grey Kangaroo
4,1992,-32.13012,136.41001,Western Grey Kangaroo
4,1992,-31.38012,135.30999,Western Grey Kangaroo
4,1992,-31.38012,134.62,Western Grey Kangaroo
4,1992,-31.88011,137.25,Western Grey Kangaroo
4,1992,-32.63012,140.85,Western Grey Kangaroo
4,1992,-31.88012,137.02001,Western Grey Kangaroo
4,1992,-32.88012,139.13999,Western Grey Kangaroo
4,1992,-31.88012,136.79,Western Grey Kangaroo
4,1991,-37.63537,141.18444,Western Grey Kangaroo
4,1991,-32.13012,135.34999,Western Grey Kangaroo
4,1991,-31.88012,140.78999,Western Grey Kangaroo
4,1991,-32.38012,136.2,Western Grey Kangaroo
4,1991,-32.88012,139.42998,Western Grey Kangaroo
4,1991,-31.38011,135.25,Western Grey Kangaroo
4,1991,-32.88012,137.10001,Western Grey Kangaroo
4,1991,-33.38012,139.99999,Western Grey Kangaroo
4,1991,-32.38012,135.65,Western Grey Kangaroo
4,1991,-32.13012,135.47,Western Grey Kangaroo
4,1991,-32.13011,135.02,Western Grey Kangaroo
4,1991,-33.38012,140.8,Western Grey Kangaroo
4,1991,-32.38012,137.11001,Western Grey Kangaroo
4,1991,-32.63011,139.46999,Western Grey Kangaroo
4,1991,-33.13012,139.07998,Western Grey Kangaroo
4,1991,-32.38012,135.71,Western Grey Kangaroo
4,1991,-33.63012,139.96998,Western Grey Kangaroo
4,1991,-32.38012,140.54999,Western Grey Kangaroo
4,1991,-32.13012,137.41,Western Grey Kangaroo
4,1991,-33.63013,140.20999,Western Grey Kangaroo
4,1991,-32.88011,140.96999,Western Grey Kangaroo
4,1991,-33.38012,139.88999,Western Grey Kangaroo
4,1990,-36.78514,141.71361,Western Grey Kangaroo
4,1990,-37.1902,141.25969,Western Grey Kangaroo
4,1990,-31.88011,139.28999,Western Grey Kangaroo
4,1990,-32.88012,136.64001,Western Grey Kangaroo
4,1990,-32.63012,136.67001,Western Grey Kangaroo
4,1990,-32.88011,135.22,Western Grey Kangaroo
4,1990,-32.38012,135.77,Western Grey Kangaroo
4,1990,-32.63012,135.7,Western Grey Kangaroo
4,1990,-33.88013,139.88999,Western Grey Kangaroo
4,1990,-32.63011,137.13001,Western Grey Kangaroo
4,1990,-33.88012,140.86,Western Grey Kangaroo
4,1990,-33.88012,140.74999,Western Grey Kangaroo
4,1990,-31.88011,135.17,Western Grey Kangaroo
4,1990,-33.63012,140.08999,Western Grey Kangaroo
4,1990,-32.88011,137.38001,Western Grey Kangaroo
4,1990,-33.63012,139.13999,Western Grey Kangaroo
4,1990,-32.63011,136.73,Western Grey Kangaroo
4,1990,-32.13012,135.68999,Western Grey Kangaroo
4,1990,-32.38011,135.89,Western Grey Kangaroo
4,1990,-33.63012,139.02999,Western Grey Kangaroo
4,1990,-31.63011,134.62999,Western Grey Kangaroo
4,1990,-32.13012,137.52001,Western Grey Kangaroo
4,1990,-32.38011,140.19,Western Grey Kangaroo
4,1990,-31.88012,134.76999,Western Grey Kangaroo
4,1990,-32.63012,137.47001,Western Grey Kangaroo
4,1990,-32.63012,136.78,Western Grey Kangaroo
4,1990,-31.63011,138.07998,Western Grey Kangaroo
4,1989,-37.22353,141.32636,Western Grey Kangaroo
4,1989,-32.13012,137.87001,Western Grey Kangaroo
4,1989,-32.63012,137.24,Western Grey Kangaroo
4,1989,-32.63012,135.88,Western Grey Kangaroo
4,1989,-33.13012,140.68999,Western Grey Kangaroo
4,1989,-32.63012,135.02,Western Grey Kangaroo
4,1989,-31.88011,134.94,Western Grey Kangaroo
4,1989,-33.88012,140.17999,Western Grey Kangaroo
4,1989,-32.13012,136.29001,Western Grey Kangaroo
4,1989,-33.63013,140.02999,Western Grey Kangaroo
4,1989,-31.88011,136.01,Western Grey Kangaroo
4,1989,-31.88012,136.79,Western Grey Kangaroo
4,1989,-31.88012,135.04999,Western Grey Kangaroo
4,1989,-33.63012,140.79999,Western Grey Kangaroo
4,1989,-32.13012,134.96,Western Grey Kangaroo
4,1989,-32.63012,136.16,Western Grey Kangaroo
4,1989,-32.38012,136.08,Western Grey Kangaroo
4,1989,-32.38011,136.14,Western Grey Kangaroo
4,1989,-33.38012,140.34999,Western Grey Kangaroo
4,1989,-33.13012,139.47999,Western Grey Kangaroo
4,1989,-31.88011,134.82999,Western Grey Kangaroo
4,1989,-32.63012,139.64999,Western Grey Kangaroo
4,1989,-32.63012,137.47001,Western Grey Kangaroo
4,1989,-31.38011,136.13,Western Grey Kangaroo
4,1988,-34.27351,141.90964,Western Grey Kangaroo
4,1988,-34.17351,141.69297,Western Grey Kangaroo
4,1988,-37.55966,142.39573,Western Grey Kangaroo
4,1988,-31.88012,135.78,Western Grey Kangaroo
4,1988,-32.63012,135.08,Western Grey Kangaroo
4,1988,-32.88011,137.38001,Western Grey Kangaroo
4,1988,-32.88012,140.31,Western Grey Kangaroo
4,1988,-32.13011,135.02,Western Grey Kangaroo
4,1988,-32.63011,137.52001,Western Grey Kangaroo
4,1988,-32.88012,139.94999,Western Grey Kangaroo
4,1988,-32.63012,136.5,Western Grey Kangaroo
4,1988,-32.13012,137.82001,Western Grey Kangaroo
4,1988,-33.63012,140.79999,Western Grey Kangaroo
4,1988,-32.63012,136.78,Western Grey Kangaroo
4,1988,-33.38012,140.34999,Western Grey Kangaroo
4,1988,-33.38012,139.42999,Western Grey Kangaroo
4,1988,-32.38012,138.48998,Western Grey Kangaroo
4,1988,-32.88012,137.10001,Western Grey Kangaroo
4,1988,-33.88012,140.11999,Western Grey Kangaroo
4,1988,-32.63012,137.07001,Western Grey Kangaroo
4,1988,-31.63011,134.67999,Western Grey Kangaroo
4,1988,-32.63012,135.82,Western Grey Kangaroo
4,1988,-32.63011,138.95998,Western Grey Kangaroo
4,1988,-33.63012,140.43999,Western Grey Kangaroo
4,1988,-32.38012,136.69001,Western Grey Kangaroo
4,1988,-32.63012,137.3,Western Grey Kangaroo
4,1988,-32.63012,136.9,Western Grey Kangaroo
4,1988,-32.13012,139.09999,Western Grey Kangaroo
4,1988,-33.88012,139.83998,Western Grey Kangaroo
4,1988,-33.38012,139.37998,Western Grey Kangaroo
4,1988,-33.88012,140.96999,Western Grey Kangaroo
4,1987,-36.49688,141.67746,Western Grey Kangaroo
4,1987,-32.13012,140.91,Western Grey Kangaroo
4,1987,-32.88012,138.99999,Western Grey Kangaroo
4,1987,-33.88012,139.49999,Western Grey Kangaroo
4,1987,-31.63011,136.92,Western Grey Kangaroo
4,1987,-33.38012,139.37998,Western Grey Kangaroo
4,1987,-32.38011,135.96,Western Grey Kangaroo
4,1987,-33.63012,139.84999,Western Grey Kangaroo
4,1987,-32.13012,135.12999,Western Grey Kangaroo
4,1987,-32.13012,134.67999,Western Grey Kangaroo
4,1987,-33.88012,139.43998,Western Grey Kangaroo
4,1987,-32.13012,140.97,Western Grey Kangaroo
4,1987,-32.63012,135.99,Western Grey Kangaroo
4,1987,-32.13012,135.34999,Western Grey Kangaroo
4,1987,-32.88011,134.58999,Western Grey Kangaroo
4,1987,-32.63012,139.58999,Western Grey Kangaroo
4,1987,-32.38011,136.38,Western Grey Kangaroo
4,1987,-32.38011,137.72001,Western Grey Kangaroo
4,1987,-32.63012,137.58001,Western Grey Kangaroo
4,1987,-32.88012,134.52999,Western Grey Kangaroo
4,1987,-33.13012,139.13998,Western Grey Kangaroo
4,1987,-32.63012,136.22,Western Grey Kangaroo
4,1986,-35.59019,141.42633,Western Grey Kangaroo
4,1986,-37.45687,141.12637,Western Grey Kangaroo
4,1986,-34.13012,140.53999,Western Grey Kangaroo
4,1986,-33.88012,140.79999,Western Grey Kangaroo
4,1986,-31.88012,135.22,Western Grey Kangaroo
4,1986,-32.88012,140.79,Western Grey Kangaroo
4,1986,-32.38012,135.71,Western Grey Kangaroo
4,1986,-33.13012,139.65999,Western Grey Kangaroo
4,1986,-32.38012,135.77,Western Grey Kangaroo
4,1986,-33.88013,139.60999,Western Grey Kangaroo
4,1986,-33.88012,139.66999,Western Grey Kangaroo
4,1986,-32.38011,136.5,Western Grey Kangaroo
4,1986,-32.88012,139.23998,Western Grey Kangaroo
4,1986,-32.88012,139.13999,Western Grey Kangaroo
4,1986,-32.38012,138.48998,Western Grey Kangaroo
4,1986,-33.13012,139.30999,Western Grey Kangaroo
4,1986,-31.63011,136.44001,Western Grey Kangaroo
4,1986,-33.63012,140.96999,Western Grey Kangaroo
4,1986,-32.13012,137.58001,Western Grey Kangaroo
4,1986,-32.38012,139.58998,Western Grey Kangaroo
4,1986,-32.38012,136.2,Western Grey Kangaroo
4,1985,-34.50685,141.19298,Western Grey Kangaroo
4,1985,-35.52351,142.42632,Western Grey Kangaroo
4,1985,-35.90685,141.65967,Western Grey Kangaroo
4,1985,-33.13012,140.85999,Western Grey Kangaroo
4,1985,-31.63011,135.07,Western Grey Kangaroo
4,1985,-36.99854,140.15138,Western Grey Kangaroo
4,1985,-34.13012,140.35999,Western Grey Kangaroo
4,1985,-31.88012,137.02001,Western Grey Kangaroo
4,1985,-31.88012,134.89,Western Grey Kangaroo
4,1985,-31.88012,135.45,Western Grey Kangaroo
4,1985,-32.13011,137.23,Western Grey Kangaroo
4,1985,-32.63011,138.95998,Western Grey Kangaroo
4,1985,-32.13011,135.8,Western Grey Kangaroo
4,1985,-32.13012,135.19,Western Grey Kangaroo
4,1985,-32.38012,136.32,Western Grey Kangaroo
4,1985,-32.63012,136.9,Western Grey Kangaroo
4,1985,-31.88012,136.79,Western Grey Kangaroo
4,1985,-33.38012,136.41,Western Grey Kangaroo
4,1985,-33.88012,140.68999,Western Grey Kangaroo
4,1985,-32.13012,137.58001,Western Grey Kangaroo
4,1985,-32.13011,134.79,Western Grey Kangaroo
4,1985,-33.38012,136.47001,Western Grey Kangaroo
4,1985,-31.88011,135.67,Western Grey Kangaroo
4,1985,-33.88012,139.71999,Western Grey Kangaroo
4,1985,-32.88012,137.44001,Western Grey Kangaroo
4,1985,-32.38011,140.06999,Western Grey Kangaroo
4,1985,-33.38012,136.3,Western Grey Kangaroo
4,1985,-32.88011,135.96,Western Grey Kangaroo
4,1985,-32.88012,139.23998,Western Grey Kangaroo
4,1985,-32.13011,135.58,Western Grey Kangaroo
4,1985,-31.88012,137.43001,Western Grey Kangaroo
4,1985,-32.13012,135.47,Western Grey Kangaroo
4,1985,-33.63012,139.67999,Western Grey Kangaroo
4,1985,-33.88012,140.74999,Western Grey Kangaroo
4,1985,-32.38012,140.00999,Western Grey Kangaroo
4,1985,-32.63011,136.44,Western Grey Kangaroo
4,1985,-31.63012,136.86,Western Grey Kangaroo
4,1985,-32.38012,134.8,Western Grey Kangaroo
4,1984,-35.29018,142.12632,Western Grey Kangaroo
4,1984,-33.63012,136.28,Western Grey Kangaroo
4,1984,-33.63012,136.23,Western Grey Kangaroo
4,1984,-32.13012,134.91,Western Grey Kangaroo
4,1984,-32.38011,135.36999,Western Grey Kangaroo
4,1984,-31.38012,135.13,Western Grey Kangaroo
4,1984,-32.63012,139.23998,Western Grey Kangaroo
4,1984,-33.88012,140.91999,Western Grey Kangaroo
4,1984,-32.38012,135.19999,Western Grey Kangaroo
4,1983,-32.63012,137.01,Western Grey Kangaroo
4,1983,-32.13012,135.63,Western Grey Kangaroo
4,1983,-32.63012,134.85,Western Grey Kangaroo
4,1983,-33.88012,140.63,Western Grey Kangaroo
4,1983,-32.88012,139.23998,Western Grey Kangaroo
4,1983,-32.88012,137.10001,Western Grey Kangaroo
4,1983,-32.63012,135.88,Western Grey Kangaroo
4,1983,-32.88011,136.24,Western Grey Kangaroo
4,1983,-31.88012,137.92001,Western Grey Kangaroo
4,1983,-31.88012,135.45,Western Grey Kangaroo
4,1983,-32.63012,137.24,Western Grey Kangaroo
4,1983,-31.88012,137.31,Western Grey Kangaroo
4,1983,-32.88011,136.07,Western Grey Kangaroo
4,1983,-33.63013,140.85999,Western Grey Kangaroo
4,1983,-32.88012,136.47,Western Grey Kangaroo
4,1983,-33.88012,140.86,Western Grey Kangaroo
4,1983,-33.88012,140.96999,Western Grey Kangaroo
4,1983,-32.63012,135.99,Western Grey Kangaroo
4,1983,-32.38011,135.1,Western Grey Kangaroo
4,1982,-37.12352,142.04302,Western Grey Kangaroo
4,1982,-36.62351,143.29299,Western Grey Kangaroo
4,1982,-37.20685,142.37635,Western Grey Kangaroo
4,1982,-32.88012,136.47,Western Grey Kangaroo
4,1982,-32.88012,140.91,Western Grey Kangaroo
4,1982,-32.13012,136.76,Western Grey Kangaroo
4,1982,-32.63011,140.79,Western Grey Kangaroo
4,1982,-33.88012,140.90999,Western Grey Kangaroo
4,1982,-32.38012,136.2,Western Grey Kangaroo
4,1982,-32.38011,140.19,Western Grey Kangaroo
4,1982,-33.88012,140.60999,Western Grey Kangaroo
4,1982,-32.38012,135.47,Western Grey Kangaroo
4,1982,-32.13011,137.70001,Western Grey Kangaroo
4,1982,-33.63012,140.96999,Western Grey Kangaroo
4,1982,-32.38012,140.72999,Western Grey Kangaroo
4,1982,-32.63012,140.18999,Western Grey Kangaroo
4,1982,-33.88013,139.52998,Western Grey Kangaroo
4,1982,-33.13012,139.64999,Western Grey Kangaroo
4,1982,-32.88012,136.58,Western Grey Kangaroo
4,1982,-32.38012,136.56,Western Grey Kangaroo
4,1982,-32.63011,135.31,Western Grey Kangaroo
4,1982,-32.13012,135.41,Western Grey Kangaroo
4,1982,-32.13011,136.53,Western Grey Kangaroo
4,1981,-32.63012,137.35,Western Grey Kangaroo
4,1981,-33.88012,139.82999,Western Grey Kangaroo
4,1981,-32.38012,136.26,Western Grey Kangaroo
4,1981,-33.88012,140.19,Western Grey Kangaroo
4,1981,-33.38012,140.06999,Western Grey Kangaroo
4,1981,-33.13012,139.64999,Western Grey Kangaroo
4,1981,-31.63012,135.01,Western Grey Kangaroo
4,1981,-32.88012,140.31,Western Grey Kangaroo
4,1981,-32.13011,136.53,Western Grey Kangaroo
4,1981,-32.13012,137.29,Western Grey Kangaroo
4,1981,-32.88012,136.19,Western Grey Kangaroo
4,1981,-32.13012,135.63,Western Grey Kangaroo
4,1981,-33.63012,139.52999,Western Grey Kangaroo
4,1981,-32.63011,139.18998,Western Grey Kangaroo
4,1981,-31.13011,134.60999,Western Grey Kangaroo
4,1981,-32.63012,135.18999,Western Grey Kangaroo
4,1981,-33.13012,139.58999,Western Grey Kangaroo
4,1981,-30.88011,134.94999,Western Grey Kangaroo
4,1981,-32.63012,139.29999,Western Grey Kangaroo
4,1981,-33.13012,139.52998,Western Grey Kangaroo
4,1981,-32.88012,140.24999,Western Grey Kangaroo
4,1981,-32.88011,137.38001,Western Grey Kangaroo
4,1981,-31.63011,134.67999,Western Grey Kangaroo
4,1981,-32.38012,135.03999,Western Grey Kangaroo
4,1981,-32.63012,134.8,Western Grey Kangaroo
4,1981,-33.88012,140.78999,Western Grey Kangaroo
4,1981,-33.13012,139.88999,Western Grey Kangaroo
4,1981,-33.63012,140.84999,Western Grey Kangaroo
4,1981,-32.88012,140.18999,Western Grey Kangaroo
4,1980,-36.87353,141.70968,Western Grey Kangaroo
4,1980,-35.54019,141.45966,Western Grey Kangaroo
4,1980,-31.13011,138.34998,Western Grey Kangaroo
4,1980,-32.63012,139.58999,Western Grey Kangaroo
4,1980,-31.88011,136.73,Western Grey Kangaroo
4,1980,-32.88012,135.9,Western Grey Kangaroo
4,1980,-33.63012,140.48999,Western Grey Kangaroo
4,1980,-32.13011,134.79,Western Grey Kangaroo
4,1980,-33.63012,140.72999,Western Grey Kangaroo
4,1980,-31.88012,137.60001,Western Grey Kangaroo
4,1980,-32.63012,136.9,Western Grey Kangaroo
4,1980,-33.88013,139.52998,Western Grey Kangaroo
4,1980,-33.63013,140.79,Western Grey Kangaroo
4,1980,-32.63011,136.61001,Western Grey Kangaroo
4,1980,-32.88012,137.15,Western Grey Kangaroo
4,1980,-32.63012,136.33,Western Grey Kangaroo
4,1980,-32.38011,136.5,Western Grey Kangaroo
4,1980,-34.38012,140.18999,Western Grey Kangaroo
4,1980,-32.88012,136.19,Western Grey Kangaroo
4,1980,-32.38012,135.28999,Western Grey Kangaroo
4,1980,-33.63012,139.82999,Western Grey Kangaroo
4,1980,-31.88011,137.25,Western Grey Kangaroo
4,1980,-32.13011,136.94001,Western Grey Kangaroo
4,1980,-32.63012,136.5,Western Grey Kangaroo
4,1980,-32.13012,136.7,Western Grey Kangaroo
4,1980,-32.88012,137.21,Western Grey Kangaroo
4,1980,-32.38011,140.78999,Western Grey Kangaroo
4,1980,-32.38012,136.75001,Western Grey Kangaroo
4,1980,-34.001852,144.764202,Western Grey Kangaroo
4,1979,-37.45687,141.2097,Western Grey Kangaroo
4,1979,-36.5402,141.04302,Western Grey Kangaroo
4,1979,-32.13011,135.02,Western Grey Kangaroo
4,1979,-32.38011,135.22999,Western Grey Kangaroo
4,1979,-31.88011,135,Western Grey Kangaroo
4,1979,-32.88012,135.67,Western Grey Kangaroo
4,1979,-32.13011,139.32999,Western Grey Kangaroo
4,1979,-32.13012,137.44001,Western Grey Kangaroo
4,1979,-32.38012,137.42001,Western Grey Kangaroo
4,1979,-32.88012,136.53,Western Grey Kangaroo
4,1979,-34.45536,135.48613,Western Grey Kangaroo
4,1979,-33.88012,139.76998,Western Grey Kangaroo
4,1979,-32.63011,138.86998,Western Grey Kangaroo
4,1979,-32.13012,134.96,Western Grey Kangaroo
4,1979,-32.88012,136.81,Western Grey Kangaroo
4,1979,-32.13011,134.79,Western Grey Kangaroo
4,1979,-32.63012,140.36999,Western Grey Kangaroo
4,1979,-31.88012,134.76999,Western Grey Kangaroo
4,1979,-32.38011,135.16,Western Grey Kangaroo
4,1979,-32.13012,134.84999,Western Grey Kangaroo
4,1979,-32.38012,135.65,Western Grey Kangaroo
4,1979,-33.38012,140.30999,Western Grey Kangaroo
4,1979,-32.38012,137.78001,Western Grey Kangaroo
4,1979,-32.63012,137.64,Western Grey Kangaroo
4,1979,-32.63011,139.19998,Western Grey Kangaroo
4,1979,-32.63012,137.07001,Western Grey Kangaroo
4,1979,-31.88011,137.45,Western Grey Kangaroo
4,1979,-32.63012,139.70999,Western Grey Kangaroo
4,1979,-31.63012,135.51,Western Grey Kangaroo
4,1979,-32.63012,136.84001,Western Grey Kangaroo
4,1978,-36.45686,141.79301,Western Grey Kangaroo
4,1978,-32.13012,136.29001,Western Grey Kangaroo
4,1978,-32.13011,134.62999,Western Grey Kangaroo
4,1978,-32.13012,137.35001,Western Grey Kangaroo
4,1978,-32.63012,136.95,Western Grey Kangaroo
4,1978,-32.38011,140.19,Western Grey Kangaroo
4,1978,-33.63012,140.30999,Western Grey Kangaroo
4,1978,-32.88012,136.19,Western Grey Kangaroo
4,1978,-32.13011,139.04999,Western Grey Kangaroo
4,1978,-33.88012,140.60999,Western Grey Kangaroo
4,1978,-32.88012,136.7,Western Grey Kangaroo
4,1978,-31.88012,135.10999,Western Grey Kangaroo
4,1978,-31.88012,137.43001,Western Grey Kangaroo
4,1978,-32.13011,137.23,Western Grey Kangaroo
4,1978,-32.38012,134.86,Western Grey Kangaroo
4,1978,-32.13012,135.41,Western Grey Kangaroo
4,1978,-31.88011,137.14,Western Grey Kangaroo
4,1978,-31.88012,137.31,Western Grey Kangaroo
4,1978,-32.88012,136.36,Western Grey Kangaroo
4,1978,-33.13012,140.96999,Western Grey Kangaroo
4,1978,-32.13012,134.91,Western Grey Kangaroo
4,1978,-33.38012,139.52998,Western Grey Kangaroo
4,1978,-32.63012,135.25,Western Grey Kangaroo
4,1978,-32.13012,136.64,Western Grey Kangaroo
4,1978,-32.38011,135.16,Western Grey Kangaroo
4,1978,-32.88012,139.64998,Western Grey Kangaroo
4,1978,-33.88012,139.58999,Western Grey Kangaroo
4,1978,-33.38012,139.76999,Western Grey Kangaroo
4,1978,-32.13012,135.19,Western Grey Kangaroo
4,1978,-32.13012,137.05,Western Grey Kangaroo
4,1978,-33.63012,140.00999,Western Grey Kangaroo
4,1978,-32.63012,137.41001,Western Grey Kangaroo
4,1978,-33.88012,140.90999,Western Grey Kangaroo
4,1978,-32.38011,139.03999,Western Grey Kangaroo
4,1978,-33.13012,140.36999,Western Grey Kangaroo
4,1978,-32.63011,139.18998,Western Grey Kangaroo
4,1978,-32.13012,134.74,Western Grey Kangaroo
4,1978,-32.63012,135.41999,Western Grey Kangaroo
4,1978,-32.38011,134.97999,Western Grey Kangaroo
4,1978,-33.63012,139.64999,Western Grey Kangaroo
4,1978,-32.63012,135.82,Western Grey Kangaroo
4,1978,-33.13012,140.85,Western Grey Kangaroo
4,1978,-31.88011,138.13998,Western Grey Kangaroo
4,1978,-32.38011,140.78999,Western Grey Kangaroo
4,1976,-36.45685,142.043,Western Grey Kangaroo
4,1976,-36.99854,140.15138,Western Grey Kangaroo
4,1976,-35.60526,140.40272,Western Grey Kangaroo
4,1974,-37.61832,142.31071,Western Grey Kangaroo
4,1974,-35.42188,138.44609,Western Grey Kangaroo
4,1973,-37.26013,142.07894,Western Grey Kangaroo
4,1972,-37.22966,142.4054,Western Grey Kangaroo
4,1971,-34.51369,135.85278,Western Grey Kangaroo
4,1970,-34.73847,141.71741,Western Grey Kangaroo
4,1970,-34.41369,135.86944,Western Grey Kangaroo
4,1968,-35.57351,142.10965,Western Grey Kangaroo
4,1968,-37.37352,142.17635,Western Grey Kangaroo
3,2024,-34.99026,138.7065,Western Grey Kangaroo
3,2024,-34.99051,138.70687,Western Grey Kangaroo
3,2023,-34.56155,139.38895,Western Grey Kangaroo
3,2023,-35.86753,138.01998,Western Grey Kangaroo (ki)
3,2023,-34.56155,139.38895,Western Grey Kangaroo
